0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0077831,0.094156,0.00040167,0.00033826,7.2096e-07,6.7321e-07,2.2238e-06,2.105e-06
0.02,0.022288,0.15228,0.001881,0.0015971,6.4819e-06,6.0774e-06,1.8975e-05,1.8142e-05
0.03,0.040327,0.20145,0.0049555,0.0042356,3.1713e-05,3.0139e-05,8.8909e-05,8.5882e-05
0.04,0.061417,0.24586,0.0098661,0.0084415,0.00010908,0.00010486,0.00029118,0.00028366
0.05,0.085083,0.28527,0.016774,0.014309,0.00029437,0.00028599,0.00074987,0.00073542
0.06,0.11082,0.32006,0.025737,0.021853,0.00066957,0.00065498,0.0016282,0.0016105
0.07,0.13809,0.35207,0.036704,0.031009,0.0013377,0.0013157,0.0031096,0.0031028
0.08,0.16633,0.38028,0.049495,0.041632,0.0024216,0.0023908,0.0053918,0.0054285
0.09,0.19501,0.4066,0.063995,0.053618,0.0040545,0.0040041,0.0086855,0.0087916
0.1,0.22388,0.43052,0.080019,0.066821,0.0063667,0.0062882,0.013163,0.013384
0.11,0.25251,0.45302,0.097375,0.081101,0.0094785,0.009384,0.018983,0.019362
0.12,0.28079,0.47485,0.11589,0.096314,0.013494,0.013381,0.026232,0.026888
0.13,0.3085,0.49459,0.13535,0.11232,0.018514,0.01838,0.03502,0.035974
0.14,0.33553,0.5136,0.15559,0.129,0.024623,0.024463,0.045477,0.046675
0.15,0.3618,0.53109,0.17643,0.14623,0.031854,0.031674,0.057478,0.058901
0.16,0.38722,0.5475,0.19773,0.16391,0.040241,0.040044,0.070964,0.072625
0.17,0.41175,0.56324,0.21929,0.18191,0.04978,0.04957,0.085809,0.087757
0.18,0.43536,0.57782,0.24104,0.20017,0.060494,0.060278,0.10192,0.10415
0.19,0.45803,0.59179,0.26282,0.21859,0.072226,0.072023,0.11918,0.12168
0.2,0.47977,0.60504,0.28455,0.2371,0.085062,0.084861,0.13742,0.14017
0.21,0.50056,0.61766,0.3061,0.25564,0.098855,0.098652,0.15648,0.15956
0.22,0.52039,0.6297,0.32741,0.27414,0.11351,0.11332,0.17626,0.17955
0.23,0.53931,0.64123,0.3484,0.29256,0.12894,0.12879,0.19657,0.20017
0.24,0.55732,0.65226,0.36901,0.31084,0.14507,0.14495,0.2173,0.22107
0.25,0.57447,0.66287,0.38919,0.32894,0.16181,0.16173,0.23828,0.24232
0.26,0.59078,0.67309,0.4089,0.34681,0.17905,0.17899,0.25942,0.2636
0.27,0.60626,0.68284,0.42809,0.36443,0.19668,0.19669,0.28059,0.28494
0.28,0.62097,0.69229,0.44675,0.38175,0.21463,0.21469,0.30168,0.30617
0.29,0.63493,0.70136,0.46485,0.39877,0.23282,0.23293,0.32255,0.32716
0.3,0.64819,0.71012,0.48238,0.41545,0.25115,0.25131,0.34322,0.34789
0.31,0.66076,0.71851,0.49933,0.43178,0.26955,0.26976,0.36349,0.36827
0.32,0.67271,0.72671,0.5157,0.44774,0.28795,0.2882,0.38349,0.38825
0.33,0.68404,0.73456,0.53149,0.4633,0.30632,0.30659,0.40292,0.40779
0.34,0.6948,0.74216,0.54669,0.47847,0.32451,0.32481,0.42188,0.42682
0.35,0.705,0.74947,0.56133,0.49325,0.34251,0.3429,0.44034,0.44523
0.36,0.7147,0.75657,0.57539,0.50761,0.36032,0.36071,0.45826,0.46326
