0.0,-0.015615459608150504,-0.006677971103771586,-0.01576871341864534,-0.0028826285717331026,-0.010971013590371895,-0.011837563238560342,-0.013640242858832216,-0.009319827561699887,1.461982939532107e-07,1.4773366322578783e-06
0.01,0.01690762746572806,0.039516782907348835,0.006552184968057981,-1.971678326130782e-05,0.0001402718649223821,-0.00013521990446960954,0.00025203793491218097,-4.755919430422709e-05,-6.891001762134336e-10,-9.332454983693507e-09
0.02,0.05435303209266179,0.09095268538008569,0.03184949374588174,0.00323384923682188,0.012448351369807886,0.013114150747359514,0.015733135474855248,0.010326454975736685,-5.240344788322631e-09,-5.769195535853101e-08
0.03,0.10017598041152934,0.13869215093824613,0.0679837228422974,0.008512225048617934,0.03265133156310887,0.03355606429712356,0.04075909117858033,0.026572213742407962,-2.0614834538315854e-08,-1.8767505878751463e-07
0.04,0.14623302397622742,0.17639862542441234,0.10923317798283302,0.01702135569428432,0.06406163376968038,0.0652196554764632,0.07924706783785017,0.05182954785227967,-5.660151953263421e-08,-4.333579025433052e-07
0.05,0.18966876606005445,0.20604865385710797,0.1495607007258275,0.02863314575080692,0.10159259229239723,0.10233145085526528,0.12425345786641884,0.08210031738606138,-1.229965911084796e-07,-8.054593857702268e-07
0.06,0.23071766149707298,0.23021984981089974,0.1876178964181181,0.04280133624053986,0.13991446080608522,0.1396908184488706,0.16876066739353582,0.11386741016934672,-2.2684997549566032e-07,-1.292084972128297e-06
0.07,0.270188251031614,0.2507980904958263,0.2236819109017197,0.05878849325449085,0.17717619400716303,0.17587062517827604,0.2100354438465143,0.1464487828301681,-3.71205186073083e-07,-1.8689566995808875e-06
0.08,0.30860830892470303,0.2689685366171034,0.2583903671026152,0.07596024164121085,0.21295240199421786,0.2106327509367685,0.24725570362444968,0.17999658529256518,-5.554137359078989e-07,-2.5098268779588575e-06
0.09,0.34600904146770717,0.2854484743828906,0.2921487443188343,0.09392452581339598,0.2474289327678156,0.24420135398476062,0.28058556132610807,0.21476214135617785,-7.763031581966992e-07,-3.1924474988585567e-06
0.1,0.3820718039388652,0.30068195379330387,0.3249760256783659,0.11244180671797974,0.28086336268710516,0.2768386150995778,0.31060941785605817,0.25064678025574477,-1.0294149945675187e-06,-3.900150269359777e-06
0.11,0.41636922730621223,0.31495267354669787,0.3566247587038073,0.13133244383854378,0.31328509012731526,0.30860452557637413,0.3379409307025888,0.28709800725416507,-1.309924119630904e-06,-4.621049509813792e-06
0.12,0.44853505824758094,0.32845045438484777,0.3867726229877227,0.1504269258901266,0.34450601725473184,0.3393470166294903,0.363065049273017,0.3232874853597504,-1.613138258366065e-06,-5.346501089566952e-06
0.13,0.478347820254349,0.34130931047559504,0.41515054478563096,0.16955384141070554,0.3742514327537352,0.3688046082151019,0.3863265190128977,0.3583775570287449,-1.9347087753724625e-06,-6.069756209891729e-06
0.14,0.5057349234134562,0.3536249222532814,0.44159798283258905,0.18854203856688767,0.4022741547101609,0.3967150140916048,0.40796327422436063,0.3917036027004392,-2.2706607876199966e-06,-6.785270582069718e-06
0.15,0.53074345785425,0.3654701762475493,0.4660623075156282,0.20723134827078496,0.42842419243948,0.4228874281104964,0.42814892873582167,0.4228292423794647,-2.6174002498021115e-06,-7.488279306211905e-06
0.16,0.5535076775263142,0.3769053260084933,0.4885842843064371,0.2254891607811002,0.45264994186921553,0.447219493176596,0.44701391093432796,0.4515393093491445,-2.971650186158688e-06,-8.174743731111263e-06
0.17,0.574202423992859,0.3879785626009955,0.5092625704561158,0.24321281049815266,0.47498286457101946,0.46969992672330346,0.46466887244786165,0.4777889093011922,-3.3305410287268393e-06,-8.841369167625245e-06
0.18,0.5930281698276636,0.3987311794148793,0.5282338146805478,0.26032871227288074,0.4955104619358792,0.49038675393280196,0.4812095791139711,0.5016575032414384,-3.6914511968984946e-06,-9.48558717529321e-06
0.19,0.6101869555966167,0.40919912258517366,0.5456450993784805,0.2767948713403067,0.5143589149368886,0.5093839972451598,0.49672175780524697,0.523296469171326,-4.052166517862807e-06,-1.0105590989101568e-05
0.2,0.6258678410733226,0.4194108274210925,0.561653169385203,0.29258828005342846,0.5316709348547211,0.5268230124270568,0.5112850058674229,0.542898333413739,-4.410791659693664e-06,-1.0700282379336027e-05
0.21,0.6402458131761644,0.4293946221472747,0.576403733727297,0.30770909553691306,0.5475870010454973,0.5428457065511302,0.524974685260186,0.5606692812742495,-4.765750131349722e-06,-1.1269183084669517e-05
0.22,0.6534749416332428,0.4391685171522991,0.5900305653149613,0.3221673400483186,0.5622486694039669,0.5575914390257591,0.5378576682674778,0.5768117262365353,-5.115801996056887e-06,-1.1812381672014397e-05
0.23,0.6656928946976063,0.44875623311474844,0.6026567143070244,0.33598161536384685,0.5757846179702855,0.5711938070010651,0.5499980120450481,0.5915127426727982,-5.45997301777837e-06,-1.233028554916795e-05
0.24,0.6770160660235579,0.4581710341496989,0.614388247991615,0.3491809143619502,0.5883111862936697,0.5837752983605714,0.5614517477749413,0.6049447049355573,-5.797536947832265e-06,-1.2823709531724521e-05
0.25,0.6875459954206883,0.46742258698809785,0.6253206000749606,0.36179436376918706,0.599930477696969,0.5954428807800802,0.5722733072672186,0.6172571037414343,-6.128015524891315e-06,-1.329362785572088e-05
0.26,0.697370261233722,0.4765200750318693,0.6355370208833858,0.3738532164752196,0.6107361770156269,0.6062922987492941,0.5825087335385148,0.628579977969268,-6.451072194688361e-06,-1.3741138750871274e-05
0.27,0.7065624917083926,0.4854718453535923,0.6451064752497293,0.38539061497117993,0.6208086772711263,0.6164083869677915,0.5922021160599288,0.6390286526161495,-6.766547536780986e-06,-1.4167464440567216e-05
0.28,0.7151913352812534,0.4942842804588369,0.6540958919330269,0.39643589845704963,0.6302181565325016,0.6258635099807169,0.6013940835965311,0.6486993507986198,-7.074388411021732e-06,-1.457380943481793e-05
0.29,0.7233113057133228,0.5029569747739213,0.6625558138401307,0.4070189469362057,0.6390281609770829,0.634723872686934,0.6101202250455162,0.6576758352374588,-7.374630244175592e-06,-1.4961395957014937e-05
0.3,0.7309723563697316,0.5114948020536463,0.6705369863098052,0.41717242264804644,0.6472942357068385,0.6430444645570885,0.6184129029907718,0.6660332394981415,-7.667397029919966e-06,-1.5331375377019917e-05
0.31,0.7382113813074295,0.5198992622994569,0.6780818181463977,0.4269175341288848,0.6550651387660819,0.6508764076676463,0.6263037320372766,0.6738333274235918,-7.952812761932219e-06,-1.568488135131206e-05
0.32,0.7450687653784368,0.5281704864733267,0.6852280537827959,0.4362838669293645,0.6623865923694866,0.6582618195704246,0.6338202717901754,0.6811309245033955,-8.23109000080225e-06,-1.6022994396222998e-05
0.33,0.7515800825657444,0.5363062912525514,0.6920088441594668,0.4452923750952714,0.6692967299551262,0.6652416562482966,0.6409880712569599,0.6879765502646754,-8.502459020502348e-06,-1.634667103440706e-05
0.34,0.7577690921593975,0.5443110064115229,0.6984517432812655,0.4539642210399259,0.6758315945061155,0.6718513403744841,0.6478307001994414,0.6944111596900232,-8.76713238162243e-06,-1.6656850075136135e-05
0.35,0.7636624392231353,0.5521834085792625,0.704587268368633,0.4623204387835986,0.6820228872319143,0.6781196493790766,0.6543694032511052,0.7004725555193068,-9.025340358134747e-06,-1.6954381760769485e-05
0.36,0.7692849864758642,0.5599188430628322,0.7104361807235051,0.4703798745760624,0.6878984401088052,0.6840756183378647,0.6606232642703433,0.7061939168767007,-9.277348650776606e-06,-1.7240080906901547e-05
0.37,0.7746592313195574,0.5675225457363172,0.7160204714279919,0.4781584438480778,0.6934855823606819,0.6897449911320122,0.6666128911294443,0.7116061222506678,-9.523387533520358e-06,-1.751465604883178e-05
0.38,0.7797979957611797,0.5749915744192827,0.7213599879470227,0.4856734323114755,0.6988059181697616,0.6951493935609104,0.6723531951215886,0.7167347954619556,-9.763669566955906e-06,-1.777874486832977e-05
0.39,0.784717588811897,0.5823263875620656,0.7264697557731419,0.4929373621327805,0.7038826024143549,0.7003093866436153,0.6778597314687713,0.7216026019378182,-9.998442738437956e-06,-1.8033109040842455e-05
0.4,0.7894335178849639,0.5895285147786657,0.7313679364401204,0.49996668396842203,0.7087314598915958,0.705241378215254,0.6831469974935108,0.7262301018018069,-1.022791960855649e-05,-1.827826225446189e-05
0.41,0.7939652766252999,0.5965932889094416,0.7360672173656431,0.5067714985540567,0.7133700338820202,0.7099639432056772,0.6882287259292764,0.7306390916509317,-1.0452295024518691e-05,-1.851455877683788e-05
0.42,0.7983169061670885,0.6035271017206669,0.7405806284576487,0.5133644691928532,0.7178141911235746,0.7144900028385761,0.6931172566465091,0.7348448580703694,-1.0671799260296983e-05,-1.8742707143269845e-05
0.43,0.8025031327418407,0.6103284263044036,0.744920145026484,0.5197548575349815,0.7220762078346662,0.7188337704316625,0.6978223745735759,0.7388625402941675,-1.0886574022951341e-05,-1.896306162140751e-05
0.44,0.8065282796915053,0.6169999914515628,0.7490971942038689,0.5259558681626433,0.7261694733027723,0.7230067587481005,0.7023548483898785,0.742704070570826,-1.1096849586453967e-05,-1.9176153612725564e-05
0.45,0.8104111681828899,0.6235428776398528,0.753119246311508,0.5319732550881228,0.7301054029481441,0.727020649150447,0.7067244188808617,0.7463852763184244,-1.1302767657864738e-05,-1.938216025104866e-05
0.46,0.8141526911376091,0.6299556874451436,0.7569965193669475,0.5378185368583965,0.7338922638268635,0.7308840843918345,0.7109395634391005,0.7499139169782131,-1.150448765762619e-05,-1.958161293785182e-05
0.47,0.8177658323795887,0.6362439560254584,0.7607370333522648,0.5434966169254193,0.7375401992744843,0.7346072915422931,0.7150094173705265,0.75330260302652,-1.1702186719563106e-05,-1.9774865940784465e-05
0.48,0.8212491134894503,0.6424080188303878,0.7643487038909365,0.5490175476715669,0.7410572151632193,0.7381983829378918,0.7189413362679963,0.7565590177264742,-1.1896006550735319e-05,-1.9962096393671663e-05
0.49,0.8246178840479726,0.6484483693383938,0.7678381624303396,0.5543876875324426,0.7444503460869716,0.7416637280796934,0.7227420737344841,0.7596916063690511,-1.2086071144820306e-05,-2.0143658564162795e-05
0.5,0.8278758067018521,0.65437238241488,0.7712119382116911,0.559613933996393,0.747727589864592,0.7450107065413045,0.726417569539696,0.7627084442558543,-1.2272522208878013e-05,-2.0319729586083222e-05
