0.0025,7.480265676027635e-06,1.4182459654355767e-07,1.2012514732365942e-06,3.378772744856887e-07,1.1246553196951547e-06,3.6773750421762734e-08,2.598608413745292e-07,7.681910290531902e-06,6.492053581878555e-08,3.309869096372508e-07,5.358724586383543e-07,4.180612418080021e-07,8.598981938875564e-08,4.880134179557197e-07,1.6149675956817417e-06,1.373066467003891e-07,1.0471127681957824e-06,9.546149905733963e-07,1.0936367489514203e-06,1.026832685491706e-07,8.825417615184661e-07,1.2404175698489147e-06
0.005,3.9175542771717935e-05,7.413029392861354e-07,6.399591738857732e-06,1.9426655484541376e-06,5.950645076899497e-06,2.1132235555112785e-07,1.5013584136345996e-06,4.5615554133149986e-05,4.0085310534054243e-07,2.0282625444977058e-06,3.2377103089255013e-06,2.560850792938716e-06,5.189153978944045e-07,2.952997614042598e-06,9.07166098667856e-06,7.843190084204104e-07,5.967866399277713e-06,5.4932256989647485e-06,6.212481470810851e-06,5.798009745657606e-07,5.139509797461575e-06,7.169127951704038e-06
0.0075,0.00011669578819485504,2.189037590879043e-06,1.9273656705333823e-05,6.241751060815088e-06,1.7832393632376025e-05,6.782201234516747e-07,4.849678099516999e-06,0.00014844376670671418,1.361518677336209e-06,6.852825604165269e-06,1.0809129677904992e-05,8.644467146246245e-06,1.7268457389223831e-06,9.873940183018665e-06,2.8385391276668838e-05,2.4917378313744105e-06,1.8893835362230985e-05,1.7517487700112607e-05,1.96022325413396e-05,1.804170727293039e-06,1.6625148224277298e-05,2.286855035378191e-05
0.01,0.0002598095426172675,4.806361186279544e-06,4.316984795976595e-05,1.4795408306210014e-05,3.98377332748706e-05,1.605759334478942e-06,1.156725736132034e-05,0.00035075134146654894,3.369418937833406e-06,1.6912839943597748e-05,2.6403938758085845e-05,2.1303291249696404e-05,4.19505448365427e-06,2.415285537957876e-05,6.5331895674462e-05,5.817863352297973e-06,4.3902773729026664e-05,4.092636165523474e-05,4.540111910297715e-05,4.0839096092287374e-06,3.9509682160925556e-05,5.323194408314423e-05
0.0125,0.00048091761406357964,8.73735124345482e-06,8.004747888759032e-05,2.8870188701471908e-05,7.388604863333098e-05,3.130531171260876e-06,2.273724023174475e-05,0.0006731195606833563,6.794392968245646e-06,3.410894918849744e-05,5.2770480960081086e-05,4.287394943226997e-05,8.31618056264553e-06,4.8321553694450485e-05,0.00012340984373876012,1.114465950420699e-05,8.357582431544086e-05,7.822362530905519e-05,8.616846969383632e-05,7.492428725640039e-06,7.706813304254744e-05,0.00010094873342494282
0.015,0.0007824018683376884,1.3911760718877176e-05,0.0001299498511830706,4.912764347384144e-05,0.00012036194406515638,5.3249812429395884e-06,3.902592780020398e-05,0.001113359862213404,1.1844741582194416e-05,5.9662547364615106e-05,9.155193199352785e-05,7.478950639309867e-05,1.4267874870363985e-05,8.388151557136677e-05,0.0002026368972998388,1.8557549618874473e-05,0.00013808825005451976,0.00012961681907383194,0.00014198749786172057,1.1766609087946877e-05,0.0001308343482349321,0.00016519254555820065
0.0175,0.0011568556110959135,2.0072919059624734e-05,0.00019104535544558015,7.550479697646459e-05,0.00017818829257676807,8.184948764144104e-06,6.057924664909204e-05,0.0016456796408971194,1.8506456497022948e-05,9.387676672253569e-05,0.00014294769627105612,0.00011727915711133661,2.1955062181472623e-05,0.00013097808186545703,0.00029941830366040723,2.7815559151575143e-05,0.00020504716947827167,0.00019283213981889348,0.00021033258535658485,1.6297320427236685e-05,0.00020033208578845764,0.0002413611433642966
0.02,0.0015892883370192232,2.6844292089492752e-05,0.000260082203549524,0.00010727384615335717,0.0002451946929078823,1.1634983801079512e-05,8.704487537868285e-05,0.0022265291077030935,2.6538792398408685e-05,0.00013614908805864738,0.0002057460781532271,0.0001693985370691299,3.101984014399054e-05,0.00018843029093066995,0.0004072768043324533,3.8398441607922235e-05,0.0002799615955581157,0.00026354667170732526,0.0002865604918357808,2.0197589258235807e-05,0.0002833213877885634,0.0003217414431214196
0.0225,0.002060192196851191,3.380618068857681e-05,0.0003330359494677661,0.00014321994882097297,0.0003185952180095636,1.5544934676088414e-05,0.00011767870844017133,0.002803889645779669,3.551464521762939e-05,0.00018516885596130041,0.0002776212055443373,0.00022930284618866202,4.090039881915725e-05,0.0002540214113803638,0.0005180434426896359,4.9599008416099276e-05,0.00035707467054862826,0.00033618201090042247,0.00036474399515120466,2.2416988228977572e-05,0.00037636091766532574,0.00039673527876436766
0.025,0.0025485713236460504,4.056183499200774e-05,0.00040575694623128474,0.0001818658011302788,0.00039543593077927453,1.9750974786858314e-05,0.0001514882869927127,0.0033267179151133005,4.488597964686624e-05,0.0002392041208053379,0.00035555453185100877,0.00029463594761771294,5.091345593326264e-05,0.00032491598425989413,0.0006231241715184782,6.0628253047659835e-05,0.0004302806087170722,0.0004047918590688042,0.00043857541671975817,2.187673805547064e-05,0.00047547060178464574,0.0004562656774653088
0.0275,0.0030343932999381913,4.678267038448824e-05,0.00047449311021325615,0.00022168550495368827,0.00047293744883650577,2.407596630760571e-05,0.00018737537698012094,0.003752303991889901,5.405537127918186e-05,0.0002963934819523039,0.0004362631671225384,0.00036292281075105164,6.033797737071629e-05,0.00039808451020379674,0.0007145754865111203,7.070967514679664e-05,0.0004939235718225447,0.0004638469150172905,0.0005021514915415444,1.7649099507722337e-05,0.0005767314944548195,0.0004911084663863491
