0.0,4.174871914915607
0.0017321,4.17356590639742
0.0034641,4.172265287902634
0.0051962,4.170964694159568
0.0069282,4.169664247178307
0.0086603,4.168363865139739
0.010392,4.167069393860325
0.012124,4.165769211345907
0.013856,4.164469117054915
0.015588,4.163169087706947
0.017321,4.161868880067684
0.019053,4.160569050089495
0.020785,4.159269313143055
0.022517,4.15796965864028
0.024249,4.156670063092219
0.025981,4.1553705894569575
0.027713,4.1540703368453356
0.029445,4.148754827560854
0.031177,4.147455463083124
0.032909,4.146161334428737
0.034641,4.144862116071348
0.036373,4.143568257570194
0.038105,4.142269248277702
0.039837,4.140970320358617
0.041569,4.139671478969793
0.043301,4.138372702127158
0.045033,4.137074035545027
0.046765,4.135775455540656
0.048497,4.127593248390043
0.050229,4.126301192765643
0.051962,4.125003236107909
0.053694,4.123708688699939
0.055426,4.095685511253856
0.057158,4.09439791500936
0.05889,4.093110543367064
0.060622,4.091822754298248
0.062354,4.090530493420438
0.064086,4.089238262327035
0.065818,4.087952135841116
0.06755,4.086660492790398
0.069282,4.085374780123646
0.071014,4.084088655976202
0.072746,4.082798048055805
0.074478,4.081507636053035
0.07621,4.080227456086952
0.077942,4.078942562278897
0.079674,4.077647014872208
0.081406,4.068819918568918
0.083138,4.067374093607233
0.08487,4.066253835925922
0.086603,4.064977807996693
0.088335,4.0636916507271446
0.090067,4.062242055051101
0.091799,4.0507620146031265
0.093531,4.049491389001962
0.095263,4.048225430192027
0.096995,4.046944075838055
0.098727,4.045669240162662
0.10046,4.0443985699115945
0.10219,4.034857015623355
0.10392,4.033577245438031
0.10566,4.032309559505504
0.10739,4.031034513988105
0.10912,4.003652415562297
0.11085,4.002397677748367
0.11258,4.005012419885603
0.11432,4.006098029952333
0.11605,4.0024970838135125
0.11778,3.9988600272058856
0.11951,3.9936721551721677
0.12124,3.992416558905777
0.12298,3.9893118190715207
0.12471,3.9880569542912645
0.12644,3.9868181856861478
0.12817,3.9855690524317415
0.1299,3.984324898339922
0.13164,3.9830672033638224
0.13337,3.9818235612940485
0.1351,3.980580401814921
0.13683,3.9793386533538673
0.13856,3.9781038925781176
0.1403,3.970459890907787
0.14203,3.9692432362701244
0.14376,3.9680605221177605
0.14549,3.9668447146989956
0.14722,3.9656103327733847
0.14896,3.9596129050993305
0.15069,3.958355814271803
0.15242,3.957153411640124
0.15415,3.9517911631019267
0.15588,3.9505950502126423
0.15762,3.949396174804201
0.15935,3.9482008095020165
0.16108,3.9470104896980334
0.16281,3.921312167870029
0.16454,3.9157814818888403
0.16628,3.9146101937015803
0.16801,3.9134367654279743
0.16974,3.91227448591876
0.17147,3.911118505345194
0.17321,3.9099563123679597
0.17494,3.903509030461756
0.17667,3.9023735504274644
0.1784,3.901238041087981
0.18013,3.904888293880109
0.18187,3.898982455381374
0.1836,3.8978596113932245
0.18533,3.8967212748183386
0.18706,3.895599665935536
0.18879,3.8944781512635873
0.19053,3.893825843940759
0.19226,3.892707376200904
0.19399,3.8906268092937033
0.19572,3.889517006869443
0.19745,3.888397000456766
0.19919,3.887291139460453
0.20092,3.8861722790904936
0.20265,3.8850625251154214
0.20438,3.883749282655265
0.20611,3.8826438873679217
